id_films,names_films,types_film,rating_films,years_films,links_films
2541,Кровь волка-одиночки ,"детектив, драма, криминал",0,2018 ,https://baskino.org/films/19117-krov-volka-odinochki.html
2542,Прорыв мутантов ,"боевик, комедия, ужасы, фантастика",0,2018 ,https://baskino.org/films/19116-proryv-mutantov.html
2543,Лес ,драма,0,2018 ,https://baskino.org/films/19115-les.html
2544,Идеальная западня ,триллер,100,2018 ,https://baskino.org/films/19111-idealnaja-zapadnja.html
2545,Убийственно сексуальные ,комедия,50,2018 ,https://baskino.org/films/19105-ubijstvenno-seksualnye.html
2546,Марди Гра ,ужасы,0,2018 ,https://baskino.org/films/19101-mardi-gra.html
2547,Голиаф ,"драма, криминал",0,2018 ,https://baskino.org/films/19100-goliaf.html
2548,Убрать из друзей: Даркнет ,"детектив, триллер, ужасы",0,2018 ,https://baskino.org/films/19099-ubrat-iz-druzej-darknet.html
2549,Капсула времени ,"драма, мелодрама, фантастика",0,2022 ,https://baskino.org/films/19098-kapsula-vremeni.html
2550,Гарри Хафт: Последний бой ,"биография, драма, спорт",10,2022 ,https://baskino.org/films/15199-garri-haft-poslednij-boj.html
2551,Король Преступности ,"боевик, драма, криминал, триллер",0,2018 ,https://baskino.org/films/19097-korol-prestupnosti.html
2552,Демонический дом ,"документальный, ужасы",0,2018 ,https://baskino.org/films/19096-demonicheskij-dom.html
2553,Валери ,"драма, триллер",0,2018 ,https://baskino.org/films/19095-valeri.html
2554,Дар ,комедия,0,2018 ,https://baskino.org/films/19093-dar.html
2555,Всё будет ,"драма, комедия",0,2018 ,https://baskino.org/films/19092-vse-budet.html
2556,Тайны нации ,"драма, комедия, триллер",0,2018 ,https://baskino.org/films/19091-tajny-nacii.html
2557,Варавва ,"биография, драма, история, криминал",40,2018 ,https://baskino.org/films/19088-varavva.html
2558,Лара. Арибель и рука судьбы ,приключения,0,2018 ,https://baskino.org/films/19086-lara-aribel-i-ruka-sudby.html
2559,Год в Гренландии ,"драма, приключения",0,2018 ,https://baskino.org/films/19083-god-v-grenlandii.html
2560,Медовый месяц ,"триллер, фантастика",20,2018 ,https://baskino.org/films/19082-medovyj-mesjac.html
2561,Лукас ,"боевик, драма, триллер",0,2018 ,https://baskino.org/films/19081-lukas.html
2562,Смертельный квест ,ужасы,90,2018 ,https://baskino.org/films/19076-smertelnyj-kvest.html
2563,Дорожки ,комедия,0,2018 ,https://baskino.org/films/19075-dorozhki.html
2564,Дрожь земли 6 ,"боевик, комедия, приключения, триллер, ужасы, фантастика",30,2018 ,https://baskino.org/films/19074-drozh-zemli-6.html
2565,"Парень из Голливуда, или Необыкновенные приключения Вени Везунчика ","комедия, приключения, семейный",70,2018 ,https://baskino.org/films/19072-paren-iz-gollivuda-ili-neobyknovennye-prikljuchenija-veni-vezunchika.html
2566,Два билета домой ,драма,0,2018 ,https://baskino.org/films/19071-dva-bileta-domoj.html
2567,Церковь страхов ,"комедия, ужасы",0,2018 ,https://baskino.org/films/19066-cerkov-strahov.html
2568,Коллегия врачей ,драма,0,2018 ,https://baskino.org/films/19063-kollegija-vrachej.html
2569,Здесь и сейчас ,драма,0,2018 ,https://baskino.org/films/19062-zdes-i-sejchas.html
2570,Я - препод ,"драма, комедия",20,2018 ,https://baskino.org/films/19059-ja-prepod.html
2571,Смешная девчонка ,мюзикл,0,2018 ,https://baskino.org/films/19058-smeshnaja-devchonka.html
2572,Команда Альберта ,семейный,0,2018 ,https://baskino.org/films/19050-komanda-alberta.html
2573,#Зановородиться ,"драма, музыка",0,2018 ,https://baskino.org/films/19048-zanovoroditsja.html
2574, Под огнями стадиона ,"боевик, драма, спорт",0,2021 ,https://baskino.org/films/467-pod-ognjami-stadiona.html
2575,Бегство рогатых викингов ,"детский, комедия, приключения, семейный",0,2018 ,https://baskino.org/films/19045-begstvo-rogatyh-vikingov.html
2576,Свингеры ,комедия,0,2018 ,https://baskino.org/films/19044-svingery.html
2577,Примроуз ,комедия,0,2018 ,https://baskino.org/films/19042-primrouz.html
2578,Меноккио ,"драма, история",0,2018 ,https://baskino.org/films/19041-menokkio.html
2579,Миллион мелких осколков ,драма,0,2018 ,https://baskino.org/films/19038-million-melkih-oskolkov.html
2580,Книжный клуб ,"комедия, мелодрама",30,2018 ,https://baskino.org/films/19037-knizhnyj-klub.html
2581,Я — миллиардер ,комедия,50,2018 ,https://baskino.org/films/19036-ja-milliarder.html
2582,Игра ,"комедия, триллер",0,2018 ,https://baskino.org/films/19035-igra.html
2583,"Напиши, когда найдёшь работу ","драма, комедия, мелодрама",0,2018 ,https://baskino.org/films/19034-napishi-kogda-najdesh-rabotu.html
2584,Точка невозврата ,"боевик, приключения, триллер",0,2018 ,https://baskino.org/films/19033-tochka-nevozvrata.html
2585,Чудовище ,ужасы,0,2018 ,https://baskino.org/films/19032-chudovische.html
2586,Реинкарнация ,"детектив, драма, ужасы",0,2018 ,https://baskino.org/films/19031-reinkarnacija.html
2587,Подбросы ,драма,0,2018 ,https://baskino.org/films/19030-podbrosy.html
2588,Пока я живу ,"биография, драма, музыка",0,2018 ,https://baskino.org/films/19028-poka-ja-zhivu.html
2589, Кролик Джоджо ,"военный, драма, комедия",100,2019 ,https://baskino.org/films/7832-krolik-dzhodzho.html
2590,Скинфорд: глава вторая ,"боевик, триллер, ужасы",10,2018 ,https://baskino.org/films/19020-skinford-glava-vtoraja.html
2591,Голубая игуана ,"боевик, комедия, криминал, мелодрама, триллер",0,2018 ,https://baskino.org/films/19008-golubaja-iguana.html
2592,Воспитательница ,драма,0,2018 ,https://baskino.org/films/19007-vospitatelnica.html
2593,Твёрдое убеждение ,драма,0,2018 ,https://baskino.org/films/19006-tverdoe-ubezhdenie.html
2594,Только по любви ,"драма, мелодрама, музыка",0,2018 ,https://baskino.org/films/19003-tolko-po-ljubvi.html
2595,Красный ,драма,0,2018 ,https://baskino.org/films/18999-krasnyj.html
2596,Пышка ,"драма, комедия",0,2018 ,https://baskino.org/films/18997-pyshka.html
2597,Наблюдающий ,"драма, криминал, триллер",60,2022 ,https://baskino.org/films/17017-nabljudajuschij.html
2598, Легенды Орлёнка ,"комедия, семейный, фэнтези",0,2021 ,https://baskino.org/films/18595-legendy-orlenka.html
2599,Рассвет Великой степи ,история,20,2022 ,https://baskino.org/films/18960-rassvet-velikoj-stepi.html
2600,Вершина ,триллер,0,2022 ,https://baskino.org/films/15929-vershina.html
2601,Кафе «Мадрас» ,"боевик, драма, триллер",0,2013 ,https://baskino.org/films/18955-kafe-madras.html
2602,Призрачная коробка ,"драма, ужасы",0,2018 ,https://baskino.org/films/18954-prizrachnaja-korobka.html
2603,Американская дхарма ,"биография, документальный",0,2018 ,https://baskino.org/films/18951-amerikanskaja-dharma.html
2604,Великие мрачные дни ,"драма, история",0,2018 ,https://baskino.org/films/18950-velikie-mrachnye-dni.html
2605,Суперфлай ,"боевик, криминал, триллер",0,2018 ,https://baskino.org/films/18949-superflaj.html
2606,Под Сильвер-Лэйк ,"детектив, комедия, криминал, фильм-нуар",0,2018 ,https://baskino.org/films/18948-pod-silver-ljejk.html
2607,Тень ,"боевик, драма",0,2018 ,https://baskino.org/films/18938-ten.html
2608,Урок жестокости ,комедия,0,2018 ,https://baskino.org/films/18937-urok-zhestokosti.html
2609,Грайндсплуатация 666 ,ужасы,0,2018 ,https://baskino.org/films/18934-grajndspluatacija-666.html
2610,Я не могу быть с тобой ,"драма, комедия, мелодрама",0,2018 ,https://baskino.org/films/18933-ja-ne-mogu-byt-s-toboj.html
2611,Вместе ,мелодрама,0,2018 ,https://baskino.org/films/18932-vmeste.html
2612,Радушие ,"драма, криминал, триллер",0,2018 ,https://baskino.org/films/18927-radushie.html
2613,Дыра в голове ,драма,0,2018 ,https://baskino.org/films/18925-dyra-v-golove.html
2614,Снежный человек во льдах ,ужасы,40,2018 ,https://baskino.org/films/18924-snezhnyj-chelovek-vo-ldah.html
2615,Конфедерат ,история,0,2018 ,https://baskino.org/films/18923-konfederat.html
2616,Икбал и индийская жемчужина ,"приключения, семейный",0,2018 ,https://baskino.org/films/18922-ikbal-i-indijskaja-zhemchuzhina.html
2617,Близнец ,"детектив, триллер, ужасы",100,2022 ,https://baskino.org/films/15208-bliznec.html
2618,Кровавый рай ,"детектив, комедия, ужасы",0,2018 ,https://baskino.org/films/18921-krovavyj-raj.html
2619,Дом демонов ,"драма, триллер, ужасы, фантастика",0,2018 ,https://baskino.org/films/18920-dom-demonov.html
2620,Небоскрёб ,"боевик, приключения, триллер",50,2018 ,https://baskino.org/films/18919-neboskreb.html
2621,Ужастики 2: Беспокойный Хэллоуин ,"комедия, приключения, семейный, фэнтези",0,2018 ,https://baskino.org/films/18918-uzhastiki-2-bespokojnyj-hjellouin.html
2622,Ван Гоги ,драма,0,2018 ,https://baskino.org/films/18917-van-gogi.html
2623,Первородный грех ,комедия,0,2018 ,https://baskino.org/films/18916-pervorodnyj-greh.html
2624,Невидимая сеть: обнажёнка ,"триллер, ужасы, фэнтези",50,2018 ,https://baskino.org/films/18915-nevidimaja-set-obnazhenka.html
2625,Еще не время умирать ,боевик,0,2018 ,https://baskino.org/films/18910-esche-ne-vremja-umirat.html
2626,Девица ,"вестерн, драма, комедия",0,2018 ,https://baskino.org/films/18909-devica.html
2627,Мера человека ,"драма, комедия",0,2018 ,https://baskino.org/films/18908-mera-cheloveka.html
