id_meals,meals_names,calories,proteins,fats,carbohydrates
7486,Мороженое сливочное,183.0,3.7,10.0,19.4
7487,Мороженое сливочное клубничное,165.0,3.8,8.0,20.3
7488,Мороженое сливочное крем-брюле,191.0,3.7,10.0,21.4
7489,Мороженое сливочное ореховое,210.0,5.5,13.0,17.6
7490,Мороженое сливочное с плодами и ягодами,166.0,3.2,8.0,20.1
7491,Мороженое сливочное с шоколадной глазурью,271.0,3.2,20.0,19.4
7492,Мороженое сливочное шоколадное,185.0,3.6,10.0,20.0
7493,Мороженое сэндвич,237.0,4.29,8.57,37.14
7494,Мороженое сэндвич с печеньем,240.0,3.7,7.4,38.4
7495,"Мороженое сэндвич, лёгкое ванильное 3% жирности",186.0,4.29,3.04,39.64
7496,"Мороженое сэндвич, лёгкое ванильное 3% жирности без сахара",200.0,5.71,2.86,35.76
7497,"Напиток кисломолочный  2,5% жирности «Юбилейный»",53.0,2.9,2.5,4.1
7498,"Напиток кисломолочный  2,5% жирности «Юбилейный», плодово-ягодный",84.0,2.6,2.5,12.2
7499,"Напиток кисломолочный  2,5% жирности, «Бифидин»",61.0,3.4,2.5,5.5
7500,"Напиток кисломолочный «Снежок» 2,5% жирности",79.0,2.7,2.5,10.8
7501,"Напиток кисломолочный «Тонус» 2,5% жирности",53.0,2.9,2.5,4.1
7502,"Напиток кисломолочный 1% жирности, плодово-ягодный",71.0,2.7,1.0,12.2
7503,"Напиток кисломолочный 3,2% жирности, ""Южный""",58.0,2.8,3.2,3.9
7504,"Оттопки масла, сухие",876.0,0.28,99.48,0.0
7505,"Паста ацидофильная 4,0% жирности",143.0,5.5,4.0,20.5
7506,"Паста ацидофильная, сладкая 8,0% жирности",203.0,6.6,8.0,25.5
7507,"Паста молочная, ацидофильная сладкая нежирная",81.0,5.5,0.2,13.5
7508,Пахта 1% жирности,40.0,3.31,1.07,4.79
7509,"Пахта 1% жирности, пастеризованная",41.0,3.3,1.0,4.7
7510,"Пахта 1% жирности, сквашенная",40.0,3.3,1.0,3.8
7511,Пахта 2% жирности,56.0,4.1,2.0,5.3
7512,"Пахта 3,3% жирности",62.0,3.21,3.31,4.88
7513,Пахта сухая,387.0,34.3,5.78,49.0
7514,"Пищевая добавка для больных диабетом,  жидкая",88.0,4.4,3.08,9.68
7515,Простокваша 1%,40.0,3.0,1.0,4.1
7516,"Простокваша 2,5% жирности",53.0,2.9,2.5,4.1
7517,"Простокваша 2,5% жирности, «Цитрусовая»",76.0,2.6,2.5,10.1
7518,"Простокваша 3,2% жирности",59.0,2.9,3.2,4.1
7519,"Простокваша 4,0% жирности «Мечниковская»",66.0,2.8,4.0,4.1
7520,Простокваша обезжиренная,30.0,3.0,0.05,3.8
7521,Простокваша цитрусовая 1%,63.0,2.7,1.0,10.1
7522,"Пудинг из творога 9%-ного, по 1-334",224.0,13.9,9.6,20.1
7523,"Ряженка 2,5% жирности",54.0,2.9,2.5,4.2
7524,"Ряженка 4,0% жирности",67.0,2.8,4.0,4.2
7525,"Ряженка 6,0% жирности",85.0,3.0,6.0,4.1
7526,"Ряженка, 1%",40.0,3.0,1.0,4.2
7527,"Сливки 1,4% жирности, с молоком",59.0,2.6,1.4,9.0
7528,"Сливки 10% жирности, пастеризованные",119.0,2.7,10.0,4.5
7529,Сливки 10% жирности. стерилизованные,119.0,2.7,10.0,4.4
7530,"Сливки 11,5% жирности, с молоком",131.0,3.13,11.5,4.3
7531,Сливки 19% жирности,195.0,2.96,19.1,3.66
7532,"Сливки 20% жирности, пастеризованные",207.0,2.5,20.0,4.0
7533,"Сливки 25% жирности, стерилизованные",251.0,2.4,25.0,3.9
7534,Сливки 31% жирности,292.0,2.17,30.91,2.96
7535,"Сливки 35% жирности, пастеризованные",337.0,2.2,35.0,3.2
7536,Сливки 36% жирности,340.0,2.84,36.08,2.84
7537,"Сливки 5% жирности, с молоком",72.0,3.33,5.0,3.33
7538,"Сливки 8% жирности, пастеризованные",102.0,2.8,8.0,4.5
7539,"Сливки взбитые 13% жирности, замороженные",224.0,3.0,13.1,23.6
7540,Сливки взбитые 22% жирности в аэрозольном балончике,257.0,3.2,22.22,12.49
7541,"Сливки взбитые 27% жирности,  плодово-ягодные",344.0,2.8,27.0,23.6
7542,"Сливки взбитые 27% жирности, шоколадные",337.0,2.8,27.0,21.6
7543,"Сливки взбитые 28% жирности, ванильные",346.0,2.8,28.0,21.6
7544,Сливки взбитые обезжиренные 5% жирности Reddi Wip,149.0,3.0,5.0,24.6
7545,"Сливки сгущенные с сахаром, 19% жирности",392.0,8.0,19.0,47.0
7546,"Сливки сухие 42,0% жирности",577.0,19.0,42.0,30.2
7547,"Сметана 10,6% жирности",136.0,3.5,10.6,7.1
7548,Сметана 10% жирности,119.0,2.7,10.0,3.9
7549,Сметана 10% жирности «Домашняя»,130.0,3.8,10.0,5.6
7550,Сметана 12% жирности,135.0,2.94,12.0,4.26
7551,Сметана 12% жирности KRAFT BREAKSTONE'S,152.0,4.5,12.0,6.4
7552,"Сметана 14,1% жирности",181.0,7.0,14.1,7.0
7553,Сметана 15% жирности,162.0,2.6,15.0,3.6
7554,"Сметана 19,35% жирности",198.0,2.44,19.35,4.63
7555,Сметана 20% жирности,206.0,2.5,20.0,3.4
7556,Сметана 25% жирности,250.0,2.4,25.0,3.2
7557,Сметана 30% жирности,293.0,2.3,30.0,3.1
7558,Сметана 36% жирности,346.0,2.4,36.0,2.6
7559,Сметана 40% жирности,381.0,2.4,40.0,2.6
7560,Сметана обезжиренная,74.0,3.1,0.0,15.6
7561,"Сулугуни, м.д.ж. 46% в сух. в-ве",286.0,20.5,22.0,0.4
7562,Сыворотка кислая,24.0,0.76,0.09,5.12
7563,"Сыворотка кислая, сухая",339.0,11.73,0.54,73.45
7564,Сыворотка подсырная,21.0,1.0,0.1,4.0
7565,Сыворотка сладкая,27.0,0.85,0.36,5.14
7566,"Сыворотка сладкая, сухая",353.0,12.93,1.07,74.46
7567,Сыворотка творожная,20.0,0.8,0.2,3.5
7568,"Сыр адыгейский, м.д.ж. 45% в сух. в-ве",264.0,19.8,19.8,1.5
7569,"Сыр американский, обезжиренный",126.0,21.05,0.0,10.53
7570,"Сыр бийский, м.д.ж. 50% в сух. в-ве",371.0,24.2,29.9,0.0
7571,"Сыр бри, м.д.ж. 54% в сух. в-ве",334.0,20.75,27.68,0.45
7572,"Сыр брик дю Форез, французский мягкий белый сыр, м.д.ж. 50% в сух. в-ве",371.0,23.24,29.68,2.79
7573,"Сыр выруский, м.д.ж. 30% в сух. в-ве",258.0,29.0,15.0,0.0
7574,"Сыр гауда, твёрдый голландский сыр, м.д.ж. 47% в сух. в-ве",356.0,24.94,27.44,2.22
7575,"Сыр гейтуст, норвежский полутвёрдый коричневый сыр, м.д.ж. 34% в сух. в-ве",466.0,9.65,29.51,42.65
7576,"Сыр голландский, брусковый, м.д.ж. 45% в сух. в-ве",350.0,26.3,26.6,0.0
7577,"Сыр голландский, круглый, м.д.ж. 50% в сух. в-ве",375.0,23.7,30.4,0.0
7578,"Сыр голубой с плесенью, м.д.ж. 50% в сух. в-ве",353.0,21.4,28.74,2.34
7579,"Сыр грюйер, швейцарский твёрдый жёлтый сыр, м.д.ж. 48% в сух. в-ве",413.0,29.81,32.34,0.36
7580,"Сыр жемайчу, м.д.ж. 34% в сух. в-ве",262.0,26.0,16.7,0.0
7581,"Сыр земгальский, м.д.ж. 50% в сух. в-ве",309.0,19.0,25.0,0.0
7582,"Сыр и творог домашний 4% жирности, несолёный, м.д.ж. 16% в сух. в-ве",113.0,17.0,4.0,1.5
7583,"Сыр и творог домашний нежирный, несолёный, м.д.ж. 3% в сух. в-ве",86.0,18.0,0.6,1.5
7584,"Сыр из козьего молока мягкий, м.д.ж. 54% в сух. в-ве",264.0,18.52,21.08,0.0
7585,"Сыр из козьего молока полутвердый, м.д.ж. 55% в сух. в-ве",364.0,21.58,29.84,0.12
7586,"Сыр из козьего молока твердый, м.д.ж. 50% в сух. в-ве",452.0,30.52,35.59,2.17
7587,"Сыр камамбер, м.д.ж. 50% в сух. в-ве",300.0,19.8,24.26,0.46
7588,"Сыр камамбер, м.д.ж. 60% в сух. в-ве",324.0,15.3,28.8,0.1
7589,"Сыр каунасский, м.д.ж. 30% в сух. в-ве",253.0,28.3,14.7,0.0
7590,"Сыр Кесо Бланко, мягкий белый сыр, м.д.ж. 47% в сух. в-ве",310.0,20.38,24.31,2.53
